DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND_NAME,LIFESTAGE,PREMIUM_CUSTOMER
2018-11-08,268,268364,264798,44,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2018-11-24,268,268484,264937,75,1,3.8,110,Cobs,YOUNG FAMILIES,Premium
2018-07-21,269,269015,265055,16,2,11.4,330,Smiths,YOUNG FAMILIES,Premium
2019-04-03,269,269015,265056,28,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2018-07-03,269,269018,265071,21,2,3.8,160,WW,YOUNG FAMILIES,Premium
2018-12-28,269,269018,265076,44,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2018-10-12,269,269025,265118,16,2,11.4,330,Smiths,YOUNG FAMILIES,Premium
2018-08-25,269,269096,265574,21,2,3.8,160,WW,YOUNG FAMILIES,Premium
2018-11-13,269,269096,265577,2,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2019-01-19,269,269096,265580,2,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2019-05-27,269,269165,266038,21,2,3.8,160,WW,YOUNG FAMILIES,Premium
2018-07-17,269,269188,266178,28,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2018-08-27,269,269188,266179,33,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2019-06-15,269,269188,266184,16,2,11.4,330,Smiths,YOUNG FAMILIES,Premium
2018-08-07,270,270040,266869,2,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2018-08-25,270,270040,266871,33,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2018-10-16,270,270040,266873,28,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2019-03-21,270,270065,267042,61,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2018-08-04,270,270076,267124,100,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2018-12-12,270,270076,267126,2,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2018-11-10,270,270097,267264,29,2,6.0,175,French,YOUNG FAMILIES,Premium
2018-12-09,270,270097,267266,30,2,8.8,170,Doritos,YOUNG FAMILIES,Premium
2019-03-21,270,270097,267267,33,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2019-01-30,270,270121,267428,100,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2018-10-10,270,270134,267505,44,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2019-05-30,270,270134,267511,28,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2018-09-18,270,270138,267527,8,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2018-09-30,270,270138,267528,2,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2018-09-01,270,270234,268158,8,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2019-01-06,270,270234,268163,96,2,3.8,160,WW,YOUNG FAMILIES,Premium
2018-10-03,271,271011,268295,29,2,6.0,175,French,YOUNG FAMILIES,Premium
2018-11-20,271,271031,268389,75,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2018-11-24,271,271031,268390,44,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2019-01-08,271,271031,268391,30,2,8.8,170,Doritos,YOUNG FAMILIES,Premium
2019-03-08,271,271031,268393,100,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2018-12-03,271,271057,268545,100,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2019-03-30,271,271057,268548,47,2,8.8,170,Doritos,YOUNG FAMILIES,Premium
2019-06-27,271,271057,268551,27,2,3.8,200,WW,YOUNG FAMILIES,Premium
2018-10-19,271,271181,269289,8,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2018-07-20,271,271184,269308,33,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2018-09-29,271,271197,269388,28,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2019-02-15,271,271197,269392,27,2,3.8,200,WW,YOUNG FAMILIES,Premium
2019-03-10,271,271197,269393,2,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2019-06-03,271,271197,269394,16,2,11.4,330,Smiths,YOUNG FAMILIES,Premium
2018-07-31,271,271212,269470,21,2,3.8,160,WW,YOUNG FAMILIES,Premium
2019-04-04,271,271212,269477,1,2,5.8,170,Smiths,YOUNG FAMILIES,Premium
2019-04-29,271,271224,269555,28,2,6.6,175,Thins,YOUNG FAMILIES,Premium
2018-11-18,272,272220,269949,16,2,11.4,330,Smiths,YOUNG FAMILIES,Premium
2019-01-14,272,272286,270042,2,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2019-01-28,272,272300,270060,33,2,7.6,110,Cobs,YOUNG FAMILIES,Premium
2018-08-15,9,9116,8501,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-18,9,9159,8562,28,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-17,17,17281,15031,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-15,20,20081,17041,1,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-14,22,22251,18451,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-18,24,24167,21243,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2018-08-18,28,28217,25811,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-15,28,28218,25814,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-17,30,30067,26896,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-15,30,30211,27812,40,5,16.5,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-18,34,34196,31362,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-16,35,35042,31627,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-18,35,35072,31644,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-20,43,43125,39437,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-18,50,50013,46119,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-19,50,50179,46325,29,3,9.0,175,French,YOUNG SINGLES/COUPLES,Budget
2018-08-16,50,50248,46389,28,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-20,53,53035,47288,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-14,56,56055,50296,8,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-19,89,89244,88390,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-16,93,93008,90640,77,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-14,94,94223,93900,21,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-18,97,97161,97288,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-19,102,102226,102908,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-16,103,103333,103467,75,5,19.0,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-18,104,104217,105043,47,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-20,111,111242,113415,61,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-18,118,118222,121944,21,5,9.5,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-20,123,123175,126808,78,3,9.9,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-16,128,128135,131435,21,5,9.5,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-18,130,130370,135214,28,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-14,133,133083,136510,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-05-16,138,138191,141713,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-05-16,144,144000,143891,61,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-19,147,147221,147065,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-16,153,153347,153357,33,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-05-15,154,154000,153460,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-15,154,154130,153994,77,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-08-19,156,156173,157797,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-17,165,165236,166511,2,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-18,166,166170,167901,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-14,172,172146,173629,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-05-20,179,179033,179435,40,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-15,180,180138,181902,40,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-19,180,180199,182289,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-05-16,194,194279,194389,30,3,13.2,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-14,195,195144,194985,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-05-20,197,197365,197334,2,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-20,201,201102,200376,78,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-19,205,205061,204125,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-17,205,205149,204215,1,5,14.5,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-19,209,209240,208866,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-14,216,216116,215176,28,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-16,221,221080,220356,78,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-17,227,227039,228519,1,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-18,233,233253,237022,21,3,5.7,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-08-18,236,236135,239369,2,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-16,241,241119,245240,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-17,246,246318,248458,78,3,9.9,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-16,250,250039,251647,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-20,256,256293,255453,78,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-15,259,259088,257988,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-18,261,261240,260726,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-25,1,1051,56,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-02-13,1,1086,97,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-21,1,1225,256,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-06-27,1,1313,355,40,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-10,1,1385,446,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-05,1,1385,447,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-25,1,1429,500,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-04,2,2008,600,29,1,3.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-04-09,2,2008,601,40,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-07,2,2116,711,1,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-27,2,2153,747,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-12-03,2,2202,802,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-12,2,2331,933,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-09-24,2,2430,1047,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-09,3,3071,1394,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-08-04,3,3106,1538,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-09,3,3155,1740,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-14,3,3221,2055,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-20,3,3237,2139,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-02,3,3324,2475,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-04-05,4,4109,3141,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-27,4,4168,3415,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-08-21,4,4189,3502,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-10-15,4,4189,3506,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-03-29,4,4373,4321,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-04-05,4,4373,4322,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-10-21,5,5047,4648,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-03,5,5047,4649,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-07-02,5,5110,5002,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-06-07,5,5208,5600,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-11-22,6,6066,5844,33,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-02-11,6,6066,5845,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-14,6,6075,5854,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-06-30,6,6258,6047,29,1,3.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-01-11,6,6409,6209,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-02-13,6,6479,6287,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-12,7,7014,6373,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-10-05,7,7039,6464,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-28,7,7039,6465,47,1,4.4,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-02-21,7,7041,6473,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-15,7,7156,6934,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-19,7,7307,7527,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-02-25,7,7314,7551,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-11-01,7,7340,7656,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-05,7,7346,7684,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-07-20,7,7346,7685,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-22,7,7346,7691,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-29,7,7346,7692,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-07,8,8043,7873,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-06-23,8,8198,8080,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-03-21,8,8227,8116,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-21,8,8362,8327,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-10-14,8,8369,8338,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-27,9,9013,8356,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-06-10,9,9124,8517,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-24,9,9144,8541,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-14,9,9159,8561,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-08,9,9193,8607,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-04-21,9,9323,8781,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-10-14,9,9338,8802,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-06-05,9,9366,8861,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-03,9,9394,8890,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-02-26,9,9447,8954,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-10-03,10,10004,9049,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-02-20,10,10004,9052,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-06-12,10,10004,9055,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-07-24,10,10097,9616,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-01-17,10,10097,9619,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-07-30,10,10140,9874,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-05,10,10140,9878,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-04-20,10,10140,9880,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-06-19,10,10140,9881,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-10,10,10164,10021,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-18,10,10214,10298,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-11-06,10,10219,10322,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-02-02,10,10219,10323,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-10-22,11,11363,10507,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-08-07,12,12173,10796,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-07,12,12294,10973,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-11-01,12,12363,11079,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-04-10,12,12363,11080,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-12,13,13074,11560,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-03-22,13,13225,12528,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-01,14,14292,12726,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-09-17,15,15037,12990,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-15,15,15037,12992,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-10-27,15,15038,12994,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-03-22,15,15038,12995,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-06-14,15,15107,13406,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-06,15,15190,13889,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-07-21,15,15214,14000,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-06-07,15,15214,14006,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-27,16,16091,14232,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-12-09,16,16107,14254,21,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-01,16,16165,14317,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-09-21,16,16184,14335,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-16,16,16231,14363,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-17,16,16301,14428,110,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-02-14,16,16301,14429,40,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-07,16,16334,14469,96,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-04,16,16429,14548,22,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-24,16,16471,14587,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-12,17,17045,14680,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-12-23,17,17156,14859,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-13,17,17169,14884,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-07-12,17,17248,14975,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-09,18,18079,15276,27,1,1.9,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-09-09,18,18195,15428,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-03-06,18,18328,15584,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-02-07,18,18408,15680,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-04-04,18,18411,15685,44,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-20,18,18412,15687,75,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-08-21,18,18463,15747,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-31,19,19044,15940,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-17,19,19097,16123,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-05-22,19,19263,16657,78,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-26,20,20028,16971,21,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-03,20,20148,17114,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-11-11,20,20204,17182,61,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-09-17,20,20235,17210,33,1,3.8,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-09-29,20,20235,17211,8,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-13,20,20298,17272,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-04,20,20324,17309,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-02-14,20,20362,17348,100,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-12-19,20,20367,17354,21,1,1.9,160,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-13,20,20455,17464,28,1,3.3,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-23,21,21057,17606,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-26,21,21292,17982,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-03-12,21,21297,17986,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-22,21,21330,18036,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-02-20,21,21376,18125,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-11-20,22,22005,18143,1,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-16,22,22056,18193,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-28,22,22056,18194,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-11,22,22125,18280,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-06-27,22,22182,18353,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-11-30,22,22186,18358,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-04-01,22,22210,18392,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-07-28,22,22288,18492,8,1,2.9,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-02-02,22,22355,18568,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-03-22,22,22392,18622,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2018-09-02,22,22460,18702,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-02-28,22,22460,18703,28,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-10-26,22,22469,18716,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-17,23,23027,18905,8,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-02,23,23027,18910,61,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-01-07,23,23073,19191,1,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-03-19,23,23074,19198,78,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-12-27,23,23088,19279,29,2,6.0,175,French,YOUNG SINGLES/COUPLES,Budget
2019-01-08,23,23088,19280,27,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2019-01-15,23,23088,19281,40,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-06-05,23,23162,19698,44,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-08-22,24,24001,20261,96,2,3.8,160,WW,YOUNG SINGLES/COUPLES,Budget
2019-05-23,24,24001,20262,110,2,3.8,200,WW,YOUNG SINGLES/COUPLES,Budget
2018-10-02,24,24039,20498,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-03-29,24,24039,20499,100,2,5.8,170,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-30,24,24058,20609,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2019-01-03,24,24085,20741,30,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-09-06,24,24100,20830,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2018-12-18,24,24151,21153,22,2,6.6,175,Thins,YOUNG SINGLES/COUPLES,Budget
2018-07-31,24,24167,21242,33,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2019-01-01,24,24167,21245,47,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-06-21,25,25359,22215,75,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
2018-12-21,25,25361,22222,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-09,26,26028,22361,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-06-20,26,26229,23290,77,2,8.8,170,Doritos,YOUNG SINGLES/COUPLES,Budget
2019-05-29,26,26256,23404,16,2,11.4,330,Smiths,YOUNG SINGLES/COUPLES,Budget
2019-04-11,26,26311,23622,2,2,7.6,110,Cobs,YOUNG SINGLES/COUPLES,Budget
